Timestamp,Category,Product_Name,Room_No,Row_No,Product_Count,Item_ID,Storage_Type,Product_Size,Weight_kg,Access_Frequency,Last_Accessed,Stock_Threshold,Temperature_Requirement,Supplier_Name,Expiration_Date,Handling_Priority,Units_Sold,Stock_On_Hand,Restock_Lead_Time_Days,Season,Promotion_Active,Supplier_Delay_Days,Forecast_Window
2020-01-17 05:45:46,clothing,T-shirt,237,1,1,0230449090516,Wire rack,M,0.87,5,2020-05-11,10,Normal,Fashion X,2020-04-29,high,0,2,1,Spring/Summer,False,7,48
2021-03-25 09:11:44,furniture,Table,1,12,63,5595,Shelf,"67""x30""x30""",32.0,2,2021-03-25,4,Cool,Grover,1999-12-31,normal,0,63,1,Summer,False,12,28
2018-07-05 22:24:43,clothing,Jeans,200,882,1,14553,Wooden Shelf,regular,0.4,1,2021-05-10,25,No temperature requirement,VMart,1999-12-18,2,0,1,2,Summer,False,75,90
2020-12-15 21:21:56,clothing,Sweatshirt,21,2,1,288954,Wardrobe,L,0.905,1,2020-12-15,1,Cool,supplier_3,1903-11-01,A,0,1,17,Summer,False,18,30
2022-01-25 20:41:25,furniture,Hutch,2,1,2,1414,On-shelf,24x18x30,10.0,3,2022-01-22,160,30-35,Supplier 3,1993-01-15,High,0,2,5,Spring,False,1,421
2017-02-08 20:43:16,clothing,Women's jeans,209,29,4,714601,Rack,38,0.86,1,2018-02-17,5,None,Supplier 3,2020-12-15,2,0,4,16,Fall,False,8,30
2021-06-01 11:21:09,food,Grapefruit,1,3,25,17665,Wicker Basket,1.5 KG,1.5,5,2021-05-22,7,0,Supply Chain 360,2021-06-24,High,0,26,10,Spring/Summer,False,4,0
2021-07-25 15:33:34,furniture,Shelf,193,7,11,3677,Shelf,Wide,0.5,4,2021-07-25,4,cold,Amazon,2025-12-31,non urgent,0,11,7,summer,False,12,30
2021-09-07 15:20:10,furniture,Sunny Health & Fitness SF-RW5515 Magnetic Rowing Machine,150,1,1,45675,Shelf,70 inch,17.87,2,2021-09-07,1,None,Brand Factory,1900-01-01,Medium,0,1,7,Summer,False,3,30
2021-01-18 13:44:06,toys,Playmobil,109,2,3,5918,Standard,Mini,0.45,2,2021-01-18,20,Cool,Giovanni,2022-01-01,A,0,3,11,Summer,False,3,15
2020-11-23 08:42:02,toys,Honeybee Toys - Buzzing Bee,3,1,2,9383785,Pallet,Medium,0.792,2,2020-09-16,15,No temperature requirement,Honeybee Toys,2020-12-23,not priority,0,2,4,Summer,False,4,10
2023-07-20 03:28:39,clothing,Jeans,236,519,3,8831819,Bulk,Regular,1.0,1,2023-07-08,8,No temperature requirement,Woolworths,1907-05-02,low,1,3,15,Autumn,False,20,7
2022-11-06 02:42:19,clothing,cotton shirt,6,3,1,13384,Plastic Box,L,0.4,4,2022-10-04,1,Cool,Supplier-3,2023-02-27,High,0,0,8,Summer,False,14,30
2018-04-19 22:27:14,furniture,Chair,323,5,1,9150467,Wooden,Medium,0.77,2,2018-04-18,20,Cold,Supplier-6,2020-01-01,P2,0,1,5,Summer,False,16,30
2022-04-01 13:10:28,electronics,Nikon D5300 + AF-S 18-55mm f/3.5-5.6G VR II + 16GB SDHC + Camera Bag + 2 Extra Batteries + Extra Battery Charger + Strap + Lens Hood,12,18,1,22354,Open shelf,Full Kit,1.22,4,2022-03-18,5,Normal,MNC Retail Store,2023-04-01,High,0,1,3,Spring,False,1,30
2018-10-19 18:13:19,clothing,Sweatpants,331,11,1,INV000000187,Mobile,Medium,0.535,1,2018-09-01,1,None,New King,2019-10-19,med,0,1,2,Winter,False,1,7
2016-03-18 04:06:05,furniture,Dining Table,17,1,0,12345678901234567890,Shelf,23 inches,12.0,2,2016-01-27,12,N/A,Supplier 1,1999-12-31,Normal,0,1,2,Year-Round,False,5,4
2022-09-15 14:00:58,clothing,Jeans,43,1,4,L-71895,Wire Rack,Slim,0.6,1,2022-09-15,4,Normal,Park Avenue Clothing,1905-01-01,Normal,0,4,12,Spring,False,96,60
2022-12-01 04:59:36,electronics,Ceiling Mounted TV Bracket,15,18,2,AS852143,Shelf,70 cm x 80 cm x 20 cm,4.2,1,2022-12-01,1,20,Megacraft,1999-12-31,1,0,2,0,Summer,False,2,365
2018-12-31 17:02:19,food,Eggs,4,12,32,807171954,Pallet,6,1.3,4,2018-12-28,0,4,Victoria's Finest Poultry,2019-03-15,Red,1,30,21,Winter,True,5,24
2020-11-27 21:08:41,clothing,T-Shirt,16,1,2,37678,Pallet rack,M,0.41,1,2020-10-25,6,Normal,Eco-Fashion,2022-04-23,Average,0,2,1,Autumn/Winter,False,2,2
2019-03-04 01:08:43,electronics,Electronics,12,12,111,9105207398670,Cardboard box,24 inches,1.7,4,2019-02-25,1,None,Vijayalakshmi Industries,2022-09-18,High,0,111,7,Winter,False,14,21
2019-06-10 17:02:20,furniture,Chair,102,21,1,48708,Wooden,Large,12.0,10,2019-01-28,1,10,Basic Supplies,1906-05-16,Low,0,1,10,Fall,False,8,24
2022-10-04 16:07:24,electronics,CCTV Camera,130,43,1,4854992,Wooden shelf,"32""",1.63,3,1970-01-01,8,No temperature requirement,Seth,1970-01-01,Low,0,5,9,Winter,False,196,9
2022-05-18 14:47:56,furniture,Dining Table,339,25,1,1577835,Shelving Unit,Medium,49.9,4,2022-05-13,2,Cold,premier furnishers,2023-12-31,High,0,1,10,Summer,False,1,2
2013-10-13 18:14:02,electronics,DJI Inspire 1 Quadcopter,3,1,1,8399928,Shelf,Large,1.19,1,2013-10-13,24,Cool,"Shenzhen Dongguan Guanheng Science and Technology Co., Ltd.",2021-01-20,1,0,1,1,Winter,False,1,1
2021-07-02 01:16:29,electronics,Furniture Fabric,516,3,1,2650730070041,Box,2,0.03,1,2021-07-02,3,No thermal requirement,KartRocket,1970-01-01,A-Normal,0,1,28,Summer,False,5,1
2018-02-05 12:04:48,food,Soya Chunks,16,1,1,15635,Bin,250g,0.25,2,2018-02-05,15,Cool,Nestle India Ltd,2022-04-22,4,0,15,26,summer,False,16,30
2022-10-23 19:50:04,furniture,Armchair,15,21,11,1276,Wooden open shelves,Large,26.2,1,2022-10-18,6,-10°C to 20°C,Supplier 0,1984-07-13,Average,0,11,10,Summer,False,1,12
2022-07-01 13:43:20,clothing,Sweatshirt,23,18,9,15896869,Wire shelf,XXL,0.924,1,2022-06-20,1,20-25,MARG,1911-11-15,A-Normal,0,9,4,Autumn/Winter,False,11,7
2022-12-16 02:45:21,clothing,Trousers,318,63,11,14916847,Pallet,L,0.84,1,2022-12-15,22,Cold,supplier-4,1985-08-16,Normal,0,11,4,Summer,False,1,1
2014-06-18 23:24:15,toys,Fisher-Price My First Remote Control,2,1,3,toy-3,warehouse,22 cm,0.87,1,2014-06-15,1,No temperature requirement,Supplier 1,1999-12-31,5,0,3,7,[14] Fall,False,20,90
2016-02-09 23:33:42,electronics,Computer Monitor,6,1,2,399513,Shelf,"19""",3.9,6,2016-02-09,1,22-28,Uni,2016-11-14,2,0,2,1,Spring,False,0,1
2023-03-23 19:55:49,food,Lactalis American Cheese,3,1,22,26178259,Pallet,16 oz,0.325,11,2023-03-21,3,Refrigerated,Lactalis American Cheese,2023-04-06,normal,0,22,0,spring,False,21,30
2021-09-24 11:14:51,clothing,Trousers,3,12,10,3420121,Shelf,M,1.1,6,2021-09-24,149,23°C,Key Store,2023-01-29,A,0,9,1,Spring,False,6,1
2013-09-16 16:15:00,clothing,White-Black Men's Round Neck T-Shirt,18,2,4,16058,Rack,Medium,0.38,1,2013-08-01,2,20 C,H&S,2013-12-01,A-Normal,0,4,1,Summer,False,0,180
2019-07-26 13:51:48,toys,Laser Beak Ball,125,0,1,36446,Bin,Small,1.25,4,2019-07-26,11,-20 °C < Temperature ≤ 15 °C,Newyork toy,2022-07-25,Medium,0,11,4,Spring/Summer,False,59,60
2021-08-12 18:24:46,furniture,Table (White),4,3,1,1062,Rack,XL,10.0,2,2021-08-12,5,No Temperature requirement,brand_1,1900-01-01,Normal,0,1,3,Spring,False,5,11
2021-06-07 17:02:22,electronics,Wireless Headphone,4,22,1,18002740000501,tier,Large,0.379,4,2021-05-05,20,Normal,B-196,2029-10-11,1,0,27,7,Summer,False,14,7
2021-07-13 21:54:43,furniture,Furniture,1,1,21,FI-03365,Shelf,Double Bedroom,195.0,1,2021-07-13,16,Normal Temperature,Supplier-0011,1999-12-31,High,0,21,18,Summer,False,18,52
2021-12-03 21:55:11,furniture,Wardrobe-27,2,14,3,1088,Shelf,48 inches,28.0,1,2021-12-03,9,N/A,Supplier 2,1990-01-01,High,0,3,23,Summer,False,1,18
2018-11-27 14:57:53,food,Pineapple,11,2,1,27294000,Deep Freezer,2.5kg,1.75,3,2018-11-23,22,-180°F,Supplier 2,2019-10-12,high,0,22,2,Winter,False,16,259
2023-07-08 17:21:56,clothing,T-shirt,2,3,7,11205036903509,Rack,M,0.53,3,2023-07-07,6,Cool,Fashion House,1907-07-08,Low,0,7,4,Summer,False,10,14
2021-06-08 14:47:01,clothing,Denim Skinny Jeans,0,4,12,000000035597,Shelf,32,0.53,5,2021-03-28,5,Dry,House of Beans,2021-06-08,High,0,12,12,Spring,False,1,12
2019-12-01 02:03:08,electronics,Panasonic Lumix FZ1000 20.1 MP Digital Camera,194,10,1,9704792,Shelf,16.9 x 12.9 x 14.1 cm,1.566,1,2019-12-01,3,No,Panasonic,2019-06-30,3,0,3,1,Summer,False,16,20
2021-11-02 13:21:55,food,Fresh milk,1,933,1,262940370,Cooling,1,0.9,2,2021-11-02,2,5,Vikram,2021-09-05,1,0,1,10,Summer,False,1,1
2019-01-05 19:55:50,electronics,White HP 21.5 Inch LED Monitor,176,1,1,8151439580044,Shelf,21.5 inch,3.06,1,2019-01-03,1,Cool,HP,2030-01-03,Normal,0,1,3,Summer,False,13,30
2020-09-11 10:27:20,food,Lemon,2,20,60,22430312,Single,1.5 Kg,1.5,1,2020-07-23,15,3,Supplier 1,2020-09-22,High,0,60,20,Spring,False,1,24
2022-03-26 12:48:24,electronics,Electronics,35,129,1,94267371,Pallet,Small,1.5,2,2022-03-26,1,25,Sony India,2023-01-28,high,0,1,1,summer,False,10,6
2018-09-16 21:58:00,toys,LEGO DC Super Heroes Batman vs. The Riddler Escape,67,40,2,744626233583,Standard,1607 grams,0.1607,1,2021-03-21,120,None,LEGO,1909-12-31,A-Normal,0,2,0,Winter,False,6,42
2016-10-15 17:48:12,toys,"Lego 41642 Star Wars The Razor Crest Building Kit, New 2021 (935 Pieces)",1,1,3,199268827,Shelf,65 x 19 x 22 cm,2.6,2,2020-04-23,1,No temperature requirement,Supplier 1,2022-05-01,Average,0,3,23,Autumn,False,2,14
2021-11-24 21:06:02,food,Milk,1,3,1,7060334905938,Refrigerator,1.5L,1.43,2,2021-11-24,9,4,supplier-1,2022-11-18,Average (2),0,9,7,Year Round,False,2,14
2019-02-10 10:55:43,food,Sugar,384,147,3,540693920,Pallet,2.5,1.2,2,2019-01-31,2,Chilled,Supplier 4,2020-02-28,1,0,3,12,Summer,False,1,61
2020-06-21 10:31:34,electronics,Laptop,501,17,1,64147339,shelf,14 inches,1.45,2,2020-05-21,10,10-15,Shaadi Industries,2021-06-21,Average,0,1,6,Summer,False,2,14
2021-03-15 14:57:16,furniture,Small Black Chair,127,4,4,FUR-001-001-00000019,Warehouse,Small,1.5,2,2021-03-14,3,Cool,Stores,2022-03-15,High,0,3,1,All Year,False,1,3
2015-02-09 06:50:47,electronics,"Power Supply, 2 Pack, US 1AC to US 1AC",12,46,3,1100303735,Shelf,Standard,0.755,1,2015-02-07,6,No temperature requirement,Tiger Direct,1999-12-31,1,0,3,7,Fall,False,1,6
2020-05-24 16:11:06,clothing,Men's Shoes,10,1,1,14238,Racks,42,0.79,1,2019-07-15,6,chilled,Woolworths Australia,2021-04-19,1,0,6,11,Summer,False,1,90
2017-10-17 15:31:21,clothing,Pants,2,2,1,30299390,Standard,24,0.33,1,2021-01-04,4,Cool,Supplier1,2021-07-08,normal,0,1,2,Fall,False,1,14
2022-02-13 15:10:07,furniture,couch,105,91,1,56825,Cellular storage,Large,88.0,1,2022-02-01,7,"[3, 5]",Supplier_1,1908-04-25,Low,2,1,7,Spring,False,3,14
2022-11-08 15:49:43,clothing,hat,34,30,1,6658324,Shelf,L,0.34,1,2022-11-07,2,No temperature requirement,Maplop,2025-11-08,medium,0,1,11,Summer,False,1,8
2022-05-03 08:41:30,food,Sellotape,221,1,2,63810791,Palet,12,2.0,1,2022-01-12,5,No,Lidl,1907-08-28,high,0,2,85,fall,False,19,120
2020-03-31 15:54:42,toys,Piggy Bank,5,2,1,1494267,Pallet Rack,21 x 14 x 10,0.344,3,2020-03-31,10,Normal,Supplier 1,2025-03-31,A-Normal,0,1,3,Summer,False,15,12
2015-12-02 11:33:31,electronics,Power Adapter,54,103,5,164574,Pallet,120W,0.554,1,2015-12-02,1,Cool,Amazon,2028-08-21,A-Normal,1,4,3,Autumn,False,2,60
2020-08-11 04:14:09,electronics,Food Processor,340,30,1,0184184673671,Shelf,1.8 L,4.7,1,2020-07-17,4,cool,Croma,2024-05-11,High,0,1,5,Summer,False,0,10
2015-08-21 22:20:29,food,Frozen Apple Juice (1.0 Litre x 24),31,44,8,2618839,Pallet,1.0 Litre,1.9,7,2015-08-19,29,Frozen,Supplier 1,2015-05-20,1,0,8,1,Winter,False,14,30
2021-04-27 09:53:06,food,Frozen Apple Juice 1 litre,12,20,26,1120,Chest,1 litre,1.0,2,2021-03-20,10,-18.0,Supplier 3,2022-03-29,normal,0,26,0,Summer,False,1,120
2020-11-30 13:28:12,electronics,Nintendo Switch,431,40,0,54763,Pallet,Fortnite - Nintendo Switch,0.4,2,2020-09-18,3,-10°C,Supplier_1,2025-11-30,1,0,0,31,Summer,False,1,17
2022-01-12 11:50:01,furniture,Chest of Drawers,5,2,1,1917,Wooden Slatwall,39 x 120 x 45 cm,41.1,8,2022-01-07,1,-20° C,Groceries Planet,2023-01-11,high,0,1,1,Summer,False,2,60
2018-12-13 10:36:21,food,Cereal,10,3,18,1002395,Pallet,24 Packs,0.5,2,2020-09-18,2,Cool,Supplier 002,2021-09-29,high,2,17,3,Spring,False,2,30
2021-01-14 15:16:01,clothing,Sherwani,145,4,1,101,Pallet,M,0.0,0,2020-10-21,2,No temperature requirements,Aditya Exports,2022-11-24,2,0,3,4,Winter,False,1,1
2021-03-27 18:06:12,food,chicken,1,14,1,3748,Pallet Racking,0.6kg,0.6,2,2021-04-18,20,Frozen (0-5°C),supplier-3,1922-05-22,A2,0,1,30,winter,False,6,63
2019-09-23 19:47:45,furniture,Wooden dining table,19,1,1,66762,Wooden crate,large,15.0,2,2019-09-18,3,No cooling required,Supplier 1,2026-09-19,normal,0,4,2,Autumn,False,8,30
2019-07-24 14:18:15,electronics,Apple MacBook Pro 13in 2020,2,24,1,10848,Open shelf,15.6-inch,1.43,3,2019-02-17,2,Normal,Apple,2022-06-14,high,0,1,12,Summer,False,13,2
2021-02-17 12:14:43,furniture,Living Room Center Table,209,26,26,6678028,Shelving,120 x 60 x 60,20.0,30,2021-02-17,14,No temperature requirement,Supplier-1,1999-08-19,2,0,26,13,Summer,False,13,14
2023-05-02 23:08:26,clothing,Sports Jackets,320,4,2,000064,Wire rack,L,1.07,1,2023-05-02,5,No,Supplier1,2024-05-02,high,0,2,110,Spring-Summer,False,1,30
2023-01-04 14:43:55,electronics,Air Fryer,20,1,4,2653,Perishable,2.6 quart,3.11,2,2022-12-14,1,-40 to -20 °C,Cold Master,2023-06-11,Priority 2,0,4,3,Spring,False,6,12
2018-06-17 14:28:54,toys,Hot Wheels,2,1,9,15083,Shelf,1,0.19,6,2018-06-17,1,0,Basics,1908-01-01,A,0,10,3,Winter,False,9,24
2020-01-09 14:14:23,food,Milk,1,9,10,C12345,Pallet,1 litre,0.952,6,2020-01-09,14,4,Supplier B,2020-03-09,High,0,14,14,Spring,False,3,12
2019-03-28 15:00:00,clothing,T-shirt,11,12,1,52859,Wire Shelf,M,0.145,2,2019-03-28,3,Cool,Supplier2,2020-05-28,High,0,1,23,Spring,False,1,60
2022-04-20 05:31:05,toys,Lego City: Police Station,13,14,1,12734953,Plastic crates,120 x 120 x 120cm,0.2286,1,2022-04-20,2,20,Lego,2022-04-25,immediate,0,1,2,ALL_YEAR,False,0,14
2020-01-07 14:04:26,food,Cereal,3,1,3,1238906,bin,1.5kg,1.5,1,2020-01-07,5,cool,Supplier-3,2020-04-06,2,0,3,2,Spring,False,10,30
2019-06-26 12:39:06,furniture,Coffee table,11,4,1,638988,open shelf,XL,15.68,90,2019-06-25,1,No Temperature requirement,Elt,1900-01-01,High,0,10,18,Winter,False,2,1
2021-06-25 08:17:32,furniture,Chair,209,40,15,7946,Pallet,165x105x81,6.8,1,2021-06-24,10,None,Kinderhaus Kids,2030-06-25,Normal,0,15,10,Summer,False,62,30
2018-01-13 06:13:58,electronics,speaker,323,11,1,16797341,Shelf,Large,3.2,1,2019-09-12,5,No,JH,2025-01-13,normal,0,1,12,Summer,False,11,21
2022-05-09 08:37:28,toys,Wooden Boat,338,1,3,33427203,Shelf,25.4 x 10.2 x 7.6 cm,2.09,2,2022-05-09,2,No temperature requirement,Supplier 4,1900-12-31,A,0,3,6,Fall,False,1,2
2021-12-10 12:12:38,furniture,Chair,4,0,2,283,Open Shelf,Regular,3.7,2,2021-12-10,3,No,Supplier 3,1990-01-01,1,0,2,8,Summer,False,7,2
2020-06-08 05:14:26,electronics,Sony Earbuds,1,10,12,Sony7101047,Shelf,Small,0.119,1,2020-06-02,20,Cool,TataCliq,1906-10-20,Low,1,12,2,Summer,False,32,30
2022-01-03 22:38:47,food,Muffins,10,1,9,13041,Shelf,360g,0.08,31,2022-01-02,200,Cool,Carlos,2022-01-07,high,0,8,5,Spring,False,0,30
2018-07-14 15:28:05,food,Cucumber Juice,15,20,10,8112303,Pallet,1.5 l,1.5,1,2021-09-14,5,0,Supplier-1,1994-07-14,Normal,0,20,3,Summer,False,42,7
2022-02-13 07:39:44,clothing,T-shirt,12,1,15,7020087595,Standard,M,0.557,2,2022-02-13,2,N/A,INDIA BASICS,1999-12-31,Medium,0,15,0,Summer,False,1,28
2022-09-26 12:46:14,furniture,Dining table,5,15,2,93508,Shelf,Standard,11.0,1,2022-09-15,1,None,Roshan M,2022-09-30,1,0,2,20,All Year,False,26,21
2020-05-25 11:05:39,electronics,Roku 4K Ultra HD Streaming Device with Voice Remote,145,263,1,112302287,Shelf,Large,1.51,3,2020-05-04,2,No temperature requirement,Walmart,2022-05-25,5,0,1,17,Spring,False,3,12
2022-02-07 08:43:00,electronics,Microphones,13,3,5,21451098,Shelf,Large,0.925,2,2022-01-10,20,Cool,Tesco,2024-09-08,High,0,5,6,Spring,False,4,2
2022-09-16 09:13:42,food,peanut butter,118,3,2,128418_1029622,Cool-dry,400g,2.21,4,2022-02-18,5,10,supplier-1,2023-07-27,high,0,1,16,Summer,False,24,3
2021-08-24 19:19:29,furniture,Sofa,214,1,18,68612,Racking,3 Seater,61.0,1,2021-08-23,10,None,K-Craft Furniture,2025-08-23,A-Normal,0,18,1,Summer,False,0,30
2020-09-24 16:34:14,food,Bread,1,11,5,350,Standard,800g,0.8,1,2020-09-24,12,Fresh,Supplier 3,1946-03-03,A-Normal,0,5,4,Summer,False,2,13
2023-03-16 23:13:50,electronics,"Samsung Galaxy S22 Ultra 5G Unlocked Android Smartphone, 8GB RAM, 256GB Storage, Phantom Black",2,5,1,8330052978794,Shelf,256 GB,211.1699932861328,2,2023-03-05,1,-20°C to 40°C,Gulf Supply Chain Systems LLC,2023-03-16,A-Normal,1,1,0,Spring,False,0,1
2023-01-06 18:28:50,clothing,Tops,18,10,8,9410440535692,Pallet rack,M,0.33,2,2023-01-05,16,Cool,Woolworths,2023-05-24,H,0,8,3,Summer,False,3,7
2019-08-07 14:30:40,furniture,Palm Leaf Table Lamp,11,2,2,409000030016,Rack,Large,2.4,1,2019-08-06,10,N/A,Chanakya Impex,1999-12-31,Average,0,2,17,Summer,False,15,13
2018-06-01 11:13:25,food,chicken breast,163,2,10,7001300051226,Normal,500g,0.5,1,2018-06-01,2,Frozen,Supplier 1,2018-06-15,High,0,10,4,winter,False,3,7
2021-05-21 18:49:35,furniture,Folding Bed,24,6,4,2145,Cupboard,Queen,45.0,7,2021-05-21,0,Not Required,Auro Crest,2022-05-09,Low,0,4,10,Year-Round,False,2,56
2019-10-12 22:23:07,furniture,table,1,26,1,619215,Shelf,L,10.0,2,2019-10-05,500,No,supplier-2,2020-09-12,medium,0,1,89,Summer,False,4,120
2017-02-21 15:14:35,food,Tropicana Pure Premium Orange Juice,1,2,1,7752210590546,Original_Carton,1.5 L,1.4,2,2017-01-04,1,Chilled,Safeway Inc,2019-07-16,1,0,1,14,Spring,False,78,0
2018-11-28 19:38:38,electronics,Digital Camera,217,2,3,158453,Shelf,22 MP,446.0,1,2018-09-06,10,-25.0,Amazon,2020-11-17,normal,0,3,4,Fall,False,10,94
2020-01-01 00:07:38,clothing,Jacket,3,10,2,0172175658562,Racks,28,0.32,3,2020-01-01,15,None,Supplier1,1970-01-01,High,0,2,14,Spring,False,3,5
2019-04-09 12:01:56,toys,B.Doll,102,16,22,62522282,Shelf,Medium,0.47,17,2019-04-04,6,No temperature requirement,Mega Electronics,2020-05-05,normal,0,13,7,Spring winter,False,2,7
2020-10-19 12:01:39,food,Aldi,3,3,1,s_f_155452,Original box,4.5 ltr,0.945,1,2020-09-23,0,No,Aldi,2020-10-26,normal,0,7,3,Spring/Summer,False,13,3
2021-06-01 09:29:36,electronics,Thrustmaster Ferrari F1 Wheel Add-on,28,3,1,4665115,Pallet,One Size,2.66,2,2021-04-15,3,30,MicroWorld,1999-12-31,1,1,1,11,Spring,False,10,18
2019-04-15 10:27:38,electronics,Bluetooth Keyboard,148,23,4,1704069775,Shelf,Full Size,0.32,3,2019-04-05,10,No temperature requirement,Amazon.com Services LLC,1993-03-10,Normal,0,4,12,Spring,False,19,42
2015-12-16 15:55:02,food,Canned Mix,206,10,27,130453,standard,12oz,0.45,1,2018-04-09,15,N/A,Progressive,1970-01-01,Medium,0,27,2,Winter,False,3,18
2020-07-23 11:11:14,electronics,Laptop,14,70,1,104503989,Shelf,14,1.55,1,2020-07-23,9,Cool,Sahar Import & Export,2021-07-23,Normal,0,9,10,Spring,True,5,31
2016-08-23 05:14:58,clothing,T-Shirt,11,2,3,355982,Shelf,XL,0.505,4,2016-08-22,7,No temperature requirement,SUP17,2019-04-23,Normal,0,3,1,Spring,False,1,30
2018-02-07 02:02:03,food,choco cereal,1,4,1,4722852237782,Original,220g,0.26,1,2018-01-18,1,Normal,Supplier 2,2019-03-19,Low,0,1,2,Winter,False,4,120
2020-08-06 18:25:39,food,Soy Milk,12,5,11,8815699,Pallet,2.0 L,1.3,2,2020-08-06,100,chilled,supplier-3,2020-08-29,3,0,10,4,Summer,False,22,1
2022-09-03 19:25:11,furniture,wooden-drawer,32,103,1,1785978,Warehouse,Small,4.5,1,2022-09-03,1,None,Supplier_18,1994-12-28,Normal,0,1,9,Summer,False,10,7
2021-06-01 00:22:25,clothing,Pants,1,27,1,103777918,Pallet,36,0.732,1,2021-05-27,5,0,Republic For Life,1906-06-01,1,0,2,1,Fall,False,3,31
2023-02-10 23:11:35,furniture,Recliner chair,4,4,1,2674657,Indoor,38-44,24.6,1,2023-02-09,10,normal,Furniture Depot,2024-06-10,low,0,1,2,Summer,False,1,1
2023-07-28 17:10:08,clothing,Grey Cotton-Blend Skirt,2,105,1,1025096081,Box,M,0.65,1,2023-07-26,8,cooled,Khaki,2023-08-28,1,0,1,31,Spring/Summer,False,14,2
2022-07-07 13:31:48,food,Chicken Meat,22,15,4,8184596,Deep Freezer,1000 g,0.87,2,2022-07-07,4,-18,Supplier 2,2022-11-14,Normal,0,4,5,Summer,False,10,180
2019-06-29 15:49:57,electronics,Dyson DP04 Pure Cool Link Air Purifier TP02,18,5,2,1757113,shelf,H,3.8,3,2019-06-29,5,No,Amazon,2021-10-14,normal,0,2,1,summer,False,10,0
2022-01-12 05:51:20,food,Cream Cheese,16,18,14,89823,Shelf,227 g,0.227,4,1990-07-23,40,No,Supplier1,2023-07-23,Normal,0,14,1,Year-Round,False,65,2
2020-01-10 12:35:00,clothing,Cargo Shorts,128,4,3,29985101,Shelf,S,0.52,2,2020-01-09,2,Chilled,Supplier_1,2020-01-15,1,1,4,16,Spring,False,8,22
2021-12-16 00:06:14,furniture,TRUMP 22T510 Couch,2,2,1,508,Shelf,Sofa,66.0,1,2021-12-16,3,None,Inter IKEA Systems B.V.,2025-01-31,High,0,1,25,Autumn,False,0,24
2017-08-28 18:37:16,furniture,Sofa,3,2,2,83934012,Wooden_Rack,Couch,43.0,1,2017-08-26,2,None,Supplier_1,2025-12-31,Low,0,2,30,Fall,False,3,180
2022-09-15 12:52:49,food,Chicken Breast,1,13,1,1443,Cold storage,Frozen,887.0,1,2022-09-12,25,-18,Supplier3,2023-05-29,Average,0,29,23,Autumn,False,5,15
2021-05-24 19:23:57,clothing,women's casual tops,12,8,32,IN12896,pallet,small,0.9,2,2021-05-23,30,2-8,Mahesh Enterprises,2021-10-16,High,0,32,14,Spring,False,2,24
2021-08-29 10:29:49,clothing,Women Hoodie,77,20,8,195553541,Wardrobe,Small,0.72,1,2021-08-29,1,Normal,Supplier 5,2024-08-29,Medium,0,16,4,Spring,False,2,1
2017-05-10 17:58:29,clothing,BAGS,347,64,5,23348676,Racks,M,0.5,2,2017-03-08,10,None,Spar,2019-04-10,normal,0,5,3,Winter,False,0,30
2021-04-12 15:02:47,clothing,Basic T-Shirt,10,1,2,3881940,Rack,M,0.44,3,2021-04-12,3,freezer,Cash and Carry,2021-09-25,2,0,2,3,Spring/Summer,False,11,24
2021-01-18 14:32:24,electronics,Microphone,208,6,5,7674483,Open rack,15,0.38,1,2021-01-14,10,0,name1,1900-06-30,1,0,5,10,winter,False,11,8
2021-03-12 18:30:59,food,Pasta,1,3,3,28973448,Bin,227g,0.38,0,2021-02-02,20,cold,Supplier 1,2022-04-27,2,0,3,3,summer,False,2,30
2018-04-29 15:54:24,clothing,Short Sleeve T-Shirt,247,75,5,9188079,Standard pallet,S,1.118,1,2018-04-22,10,F,Supplier-1,2023-05-15,A-Normal,0,10,0,Summer,False,1,36
2020-09-03 13:25:37,food,Coca-Cola Cans,21,19,12,6556864416202,Racks,330ml,0.34,3,2020-09-03,4,No temperature requirement,Lidl,2021-01-23,Normal,19,11,10,Winter,False,19,3
2022-05-19 09:42:28,food,Apple Juice,12,3,17,3573,Wooden Shelf,500 ml,0.305,1,2022-05-18,1000,-20 °C,Supplier 2,1905-08-01,Average,0,11,5,Year-round,False,2,0
2018-08-06 14:14:02,electronics,Speaker,10,98,1,71144788,Pallet,24 inch,1.9,4,2018-08-03,7,Normal,Supplier 2,1999-01-01,normal,0,1,2,Summer,False,19,16
2021-01-28 09:13:22,electronics,Citizen Men's Eco-Drive Quartz Watch,1,38,1,266080901,Outside,Small,0.21,1,2021-01-10,1,Cool,Amazon Business,2024-09-10,Average,1,1,1,Summer,False,1,13
2022-12-05 18:11:29,clothing,Jeans,300,25,1,6650923,On the rack,Slim fit,0.6,1,2022-12-05,8,N/A,Marks and Spencer,2023-02-28,Average,0,0,17,Autumn-Winter,False,20,7
2020-10-14 13:36:24,toys,Transformers Rescue Bots Rhino Rampage,3,1,1,104507038,normal,1 piece,1.61,3,2020-04-18,20,No temperature requirement,Big Bazaar,1999-02-17,A-Normal,0,1,12,Summer,False,1,30
2022-09-21 18:19:01,furniture,Lounge sofa,132,10,1,152420,Air conditioned warehouse,X Large,90.0,2,2022-09-21,1,Not Required,KARNATAKA MANUFACTURES,2022-12-21,High,0,1,2,Summer,False,3,31
