Timestamp,Category,Product_Name,Room_No,Row_No,Product_Count,Item_ID,Storage_Type,Product_Size,Weight_kg,Access_Frequency,Last_Accessed,Stock_Threshold,Temperature_Requirement,Supplier_Name,Expiration_Date,Handling_Priority,Date,Units_Sold,Stock_On_Hand,Restock_Lead_Time_Days,Season,Promotion_Active,Supplier_Delay_Days,Forecast_Window
2025-04-10 00:48:51,Electronics,Speaker,Room-7,Row-I,19,a69587c5,Shelf,Medium,4.4,42,2025-04-12 10:33:45,13,None,"Martin, Caldwell and Elliott",,Medium,2025-04-10 00:48:51,14,2,12,Spring,0,3,7
2025-03-30 12:54:47,Food,Bread,Room-6,Row-H,18,8333d107,Shelf,Large,46.56,64,2025-04-08 00:09:25,11,Refrigerated,Martin-Landry,2025-04-13 12:54:47,High,2025-03-30 12:54:47,7,7,13,Spring,0,0,30
2025-03-20 05:22:30,Furniture,Bed,Room-1,Row-J,2,4c7d68cf,Bin,Medium,9.98,64,2025-04-11 02:56:41,10,None,Elliott-Mendoza,,Medium,2025-03-20 05:22:30,12,0,12,Spring,1,2,7
2025-03-19 06:52:04,Electronics,Tablet,Room-1,Row-G,12,1fd208c2,Shelf,Small,0.18,68,2025-04-10 17:59:46,6,None,"Perry, Allen and Freeman",,High,2025-03-19 06:52:04,40,0,2,Spring,1,0,14
2025-04-10 19:28:59,Clothing,Shirt,Room-4,Row-A,7,4f417fb9,Cold Storage,Medium,7.64,71,2025-04-09 02:16:10,8,None,"Cardenas, Cantu and Jones",,Medium,2025-04-10 19:28:59,3,6,11,Spring,1,2,7
2025-03-28 23:44:43,Toys,Car,Room-10,Row-A,4,d353b348,Shelf,Medium,5.94,4,2025-04-09 18:55:10,10,None,"Stark, Montgomery and Rodriguez",,Medium,2025-03-28 23:44:43,28,0,13,Spring,1,0,7
2025-04-10 02:38:46,Furniture,Sofa,Room-3,Row-E,6,6c983742,Bin,Medium,6.88,5,2025-04-11 07:29:16,13,None,Andrews Group,,Medium,2025-04-10 02:38:46,13,2,13,Spring,0,3,7
2025-04-07 01:44:03,Electronics,Speaker,Room-10,Row-E,9,50a2cb09,Cold Storage,Medium,9.18,100,2025-04-07 21:55:24,10,None,"Robinson, Ramirez and Johnson",,High,2025-04-07 01:44:03,30,0,6,Spring,0,1,30
2025-03-30 14:18:17,Food,Apple,Room-6,Row-F,1,52b0789f,Shelf,Large,47.12,73,2025-04-11 04:04:00,11,Refrigerated,Hernandez Group,2025-04-20 14:18:17,Low,2025-03-30 14:18:17,49,0,5,Spring,1,0,30
2025-03-19 07:32:08,Electronics,TV,Room-6,Row-F,4,19fe1af2,Pallet,Medium,6.89,45,2025-04-11 00:12:42,14,None,Carr LLC,,Medium,2025-03-19 07:32:08,20,0,6,Spring,1,2,14
2025-03-31 16:30:37,Furniture,Table,Room-2,Row-D,12,68810124,Bin,Large,37.3,24,2025-04-09 11:53:53,8,None,Contreras-Garcia,,Medium,2025-03-31 16:30:37,1,15,11,Spring,1,4,7
2025-04-08 23:49:45,Clothing,Jacket,Room-5,Row-D,15,92a93598,Bin,Large,35.38,87,2025-04-09 22:23:46,15,None,"Rodriguez, Holmes and Moran",,Medium,2025-04-08 23:49:45,7,13,9,Spring,0,3,30
2025-04-12 11:31:49,Furniture,Table,Room-3,Row-B,15,e0bcf6eb,Pallet,Large,47.77,5,2025-04-09 16:24:36,5,None,Williams Group,,Medium,2025-04-12 11:31:49,11,11,7,Spring,0,4,14
2025-04-09 10:42:50,Furniture,Table,Room-4,Row-F,17,7defcec3,Pallet,Medium,3.35,77,2025-04-08 03:36:06,7,None,Cook and Sons,,Medium,2025-04-09 10:42:50,24,0,14,Spring,1,2,30
2025-04-08 17:58:21,Clothing,Shirt,Room-2,Row-A,18,97d29816,Cold Storage,Large,28.0,94,2025-04-12 09:52:25,14,None,Clark Inc,,Medium,2025-04-08 17:58:21,13,7,6,Spring,0,3,14
2025-04-06 05:29:50,Furniture,Chair,Room-4,Row-D,3,31521c78,Cold Storage,Medium,3.01,97,2025-04-11 16:55:24,14,None,"Clark, Hartman and Le",,Medium,2025-04-06 05:29:50,43,0,2,Spring,1,0,7
2025-03-21 09:32:46,Food,Milk,Room-7,Row-I,13,76f21093,Shelf,Small,1.86,37,2025-04-08 13:51:40,8,Refrigerated,Hudson-Marquez,2025-04-01 09:32:46,High,2025-03-21 09:32:46,31,0,10,Spring,1,0,7
2025-04-08 15:39:15,Toys,Blocks,Room-3,Row-A,12,e7648e3a,Bin,Small,0.49,84,2025-04-11 16:30:28,9,None,"White, Ford and Mack",,Medium,2025-04-08 15:39:15,27,0,10,Spring,0,4,30
2025-03-27 00:17:37,Food,Milk,Room-3,Row-A,10,e9e16887,Cold Storage,Medium,7.37,61,2025-04-08 17:34:24,15,Refrigerated,Nguyen-Johnson,2025-04-04 00:17:37,Low,2025-03-27 00:17:37,22,0,12,Spring,1,3,7
2025-03-21 17:12:00,Clothing,Shirt,Room-7,Row-H,1,6fba502c,Cold Storage,Large,40.11,6,2025-04-12 08:01:02,15,None,Smith-Boyd,,Medium,2025-03-21 17:12:00,16,0,2,Spring,0,3,30
2025-03-28 13:55:30,Furniture,Bed,Room-6,Row-J,13,f0b92ae9,Bin,Medium,7.38,4,2025-04-09 18:01:00,9,None,"Peterson, Sanders and Yang",,Medium,2025-03-28 13:55:30,29,0,6,Spring,1,1,7
2025-03-30 00:38:01,Toys,Puzzle,Room-1,Row-C,15,45953d4b,Bin,Large,30.77,24,2025-04-08 05:44:53,8,None,"Johnson, Hayden and Jones",,Medium,2025-03-30 00:38:01,49,0,6,Spring,1,4,7
2025-04-09 11:02:35,Electronics,Speaker,Room-2,Row-G,2,64ffb970,Shelf,Small,1.27,56,2025-04-08 06:20:57,7,None,Davis and Sons,,Low,2025-04-09 11:02:35,33,0,13,Spring,0,0,30
2025-03-29 00:59:38,Electronics,TV,Room-8,Row-D,4,9d97e34e,Cold Storage,Small,0.82,90,2025-04-08 16:15:59,12,None,Stewart Inc,,Low,2025-03-29 00:59:38,23,0,1,Spring,0,4,7
2025-03-20 13:37:50,Food,Apple,Room-4,Row-I,9,350c16f3,Cold Storage,Medium,3.44,58,2025-04-08 08:51:49,15,Refrigerated,"White, Montgomery and Rodriguez",2025-04-05 13:37:50,Medium,2025-03-20 13:37:50,19,0,10,Spring,0,1,30
2025-03-22 13:57:20,Electronics,Speaker,Room-3,Row-A,12,210eb146,Shelf,Small,1.31,28,2025-04-10 06:29:25,6,None,"Lee, Chambers and Shepard",,High,2025-03-22 13:57:20,34,0,1,Spring,0,1,7
2025-04-11 07:38:34,Food,Bread,Room-7,Row-C,2,c6a455fd,Pallet,Small,0.73,66,2025-04-08 08:13:03,10,Refrigerated,"Velasquez, Bray and Butler",2025-04-17 07:38:34,High,2025-04-11 07:38:34,1,9,8,Spring,1,0,30
2025-03-28 00:49:03,Electronics,Speaker,Room-3,Row-I,20,cf41506d,Bin,Large,19.94,94,2025-04-12 04:12:35,5,None,Smith Inc,,Low,2025-03-28 00:49:03,45,0,7,Spring,1,4,14
2025-04-10 16:57:27,Furniture,Chair,Room-5,Row-C,16,82e3f661,Pallet,Small,1.66,73,2025-04-12 13:09:35,14,None,Hinton-Williams,,Medium,2025-04-10 16:57:27,36,0,5,Spring,1,0,30
2025-03-18 19:52:27,Food,Apple,Room-2,Row-C,19,80c370c1,Cold Storage,Medium,2.7,67,2025-04-08 03:33:21,5,Refrigerated,Castillo Ltd,2025-04-16 19:52:27,High,2025-03-18 19:52:27,41,0,3,Spring,0,4,14
2025-04-03 07:44:24,Furniture,Cupboard,Room-8,Row-B,12,3d5b337c,Bin,Large,48.96,37,2025-04-10 21:56:28,14,None,Rodriguez Ltd,,Medium,2025-04-03 07:44:24,30,0,13,Spring,0,0,30
2025-03-29 21:00:27,Food,Bread,Room-6,Row-J,1,c2faf0df,Pallet,Small,0.24,35,2025-04-10 06:29:56,14,Refrigerated,Gonzalez-Sherman,2025-04-18 21:00:27,Low,2025-03-29 21:00:27,19,0,13,Spring,1,2,14
2025-04-03 22:08:44,Toys,Lego,Room-4,Row-E,1,467fe4eb,Bin,Medium,6.76,94,2025-04-09 23:45:00,12,None,Jones Ltd,,Medium,2025-04-03 22:08:44,37,0,4,Spring,1,1,7
2025-03-14 12:17:44,Electronics,Tablet,Room-2,Row-C,9,c4757608,Bin,Small,0.53,76,2025-04-09 03:33:44,13,None,Sanchez Ltd,,High,2025-03-14 12:17:44,14,0,11,Spring,1,0,7
2025-04-09 00:59:35,Food,Eggs,Room-8,Row-I,17,9ea8d5bf,Bin,Small,0.39,37,2025-04-11 08:07:43,6,Refrigerated,Smith-Bell,2025-04-19 00:59:35,Medium,2025-04-09 00:59:35,33,0,12,Spring,0,3,30
2025-03-30 11:04:00,Electronics,Smartphone,Room-2,Row-J,16,80f2164d,Bin,Medium,7.87,68,2025-04-08 12:37:06,11,None,"Bradford, Vazquez and Garcia",,Medium,2025-03-30 11:04:00,15,3,9,Spring,0,2,30
2025-03-17 20:57:15,Clothing,Dress,Room-9,Row-B,9,bc4e761e,Bin,Medium,4.32,4,2025-04-11 09:38:00,6,None,Flores Group,,Medium,2025-03-17 20:57:15,47,0,12,Spring,1,0,14
2025-04-02 03:07:37,Food,Rice,Room-7,Row-A,2,e9c7ae26,Bin,Medium,6.59,69,2025-04-12 04:10:24,8,Refrigerated,Morales and Sons,2025-04-14 03:07:37,Medium,2025-04-02 03:07:37,48,0,11,Spring,1,3,7
2025-03-22 10:01:57,Clothing,Shirt,Room-7,Row-C,9,0d61ee79,Cold Storage,Medium,3.68,64,2025-04-11 22:00:11,5,None,Lawson-Bradley,,Medium,2025-03-22 10:01:57,1,14,8,Spring,0,4,14
2025-04-03 20:26:17,Furniture,Chair,Room-8,Row-A,8,f74ac249,Shelf,Medium,7.89,36,2025-04-10 07:46:19,5,None,Ramirez Group,,Medium,2025-04-03 20:26:17,37,0,9,Spring,0,4,30
2025-04-09 07:18:16,Toys,Car,Room-3,Row-E,16,1209f583,Shelf,Large,23.88,38,2025-04-10 17:53:50,9,None,"Shah, Knight and Hamilton",,Medium,2025-04-09 07:18:16,13,6,3,Spring,0,0,14
2025-03-29 21:57:54,Clothing,Jacket,Room-5,Row-B,20,637f3ce1,Cold Storage,Small,0.76,8,2025-04-08 12:17:49,8,None,"Murray, Torres and Johnson",,Medium,2025-03-29 21:57:54,33,0,6,Spring,1,0,7
2025-03-17 11:25:33,Toys,Car,Room-8,Row-A,7,c52636ae,Pallet,Small,1.98,59,2025-04-09 09:21:27,11,None,Ramirez-Thomas,,Medium,2025-03-17 11:25:33,33,0,10,Spring,0,4,30
2025-03-19 15:49:54,Toys,Lego,Room-5,Row-B,9,8349d28b,Pallet,Medium,3.34,55,2025-04-09 07:02:21,8,None,Haley Ltd,,Medium,2025-03-19 15:49:54,8,9,5,Spring,1,4,14
2025-03-30 19:00:29,Electronics,Speaker,Room-3,Row-A,16,a39621f1,Pallet,Medium,7.41,96,2025-04-08 22:42:41,13,None,Fry Inc,,Low,2025-03-30 19:00:29,1,20,3,Spring,1,4,30
2025-04-07 11:09:25,Toys,Lego,Room-1,Row-B,19,ba4c8824,Shelf,Large,19.33,16,2025-04-10 07:59:32,11,None,"Diaz, Ortiz and Jones",,Medium,2025-04-07 11:09:25,46,0,8,Spring,0,2,7
2025-03-25 17:59:12,Toys,Puzzle,Room-10,Row-A,16,9163da14,Cold Storage,Medium,7.57,96,2025-04-10 22:15:06,10,None,Bell-Hebert,,Medium,2025-03-25 17:59:12,8,16,5,Spring,1,0,14
2025-03-20 06:55:41,Clothing,Jacket,Room-2,Row-A,17,67f7bf87,Cold Storage,Small,1.23,99,2025-04-11 05:56:22,15,None,Munoz-Hamilton,,Medium,2025-03-20 06:55:41,32,0,10,Spring,0,3,7
2025-03-24 10:35:55,Toys,Blocks,Room-2,Row-D,9,dec983e9,Cold Storage,Medium,3.84,40,2025-04-10 22:15:12,10,None,Gregory and Sons,,Medium,2025-03-24 10:35:55,7,9,13,Spring,1,3,7
2025-03-15 16:00:00,Clothing,Jacket,Room-3,Row-B,10,1d9e8718,Pallet,Medium,5.99,85,2025-04-09 04:05:09,12,None,Fitzgerald and Sons,,Medium,2025-03-15 16:00:00,35,0,6,Spring,0,3,14
2025-03-15 20:35:30,Toys,Doll,Room-2,Row-J,16,b4bb2f52,Bin,Small,1.23,68,2025-04-08 08:28:03,13,None,"Rich, Kramer and Scott",,Medium,2025-03-15 20:35:30,48,0,12,Spring,0,1,14
2025-04-03 01:32:13,Food,Apple,Room-9,Row-A,9,94fde5d4,Bin,Small,0.59,71,2025-04-12 09:32:45,9,Refrigerated,"Smith, Mason and Newman",2025-04-08 01:32:13,High,2025-04-03 01:32:13,23,0,13,Spring,0,1,30
2025-04-09 01:15:41,Food,Milk,Room-7,Row-G,13,6ebb0c94,Cold Storage,Medium,2.65,4,2025-04-11 12:25:13,10,Refrigerated,Henry and Sons,2025-04-26 01:15:41,Low,2025-04-09 01:15:41,15,0,12,Spring,1,3,7
2025-03-25 08:34:16,Electronics,Smartphone,Room-3,Row-D,10,f5b99478,Pallet,Medium,9.6,46,2025-04-10 08:43:15,12,None,Gardner-Hernandez,,Low,2025-03-25 08:34:16,35,0,9,Spring,0,3,14
2025-04-07 01:45:14,Food,Eggs,Room-1,Row-B,19,94a22b24,Cold Storage,Large,11.29,5,2025-04-12 10:52:57,14,Refrigerated,"Robinson, Keller and Rocha",2025-04-19 01:45:14,Medium,2025-04-07 01:45:14,8,6,13,Spring,1,3,30
2025-03-28 05:02:51,Electronics,Laptop,Room-4,Row-J,10,788545a1,Shelf,Large,21.43,16,2025-04-11 06:06:38,10,None,Hancock and Sons,,High,2025-03-28 05:02:51,41,0,8,Spring,1,3,14
2025-03-22 02:51:20,Toys,Puzzle,Room-1,Row-A,19,7395962a,Cold Storage,Large,12.17,79,2025-04-08 19:38:41,7,None,"Cooper, Warren and Miller",,Medium,2025-03-22 02:51:20,33,0,12,Spring,1,2,14
2025-04-02 19:02:28,Furniture,Cupboard,Room-3,Row-A,14,c7c532b3,Cold Storage,Large,26.19,49,2025-04-09 16:43:58,7,None,Harris-Smith,,Medium,2025-04-02 19:02:28,38,0,1,Spring,0,1,7
2025-04-03 16:50:22,Food,Bread,Room-9,Row-F,13,1f04edc1,Shelf,Small,0.21,15,2025-04-12 04:30:14,9,Refrigerated,Chapman-Hanna,2025-04-21 16:50:22,Medium,2025-04-03 16:50:22,34,0,12,Spring,1,4,14
2025-03-23 04:41:11,Furniture,Cupboard,Room-6,Row-C,3,081decab,Cold Storage,Medium,8.36,49,2025-04-09 06:40:34,11,None,"Mason, Carter and Smith",,Medium,2025-03-23 04:41:11,49,0,3,Spring,1,0,14
2025-04-03 05:24:43,Food,Bread,Room-3,Row-F,18,42e75928,Cold Storage,Small,0.34,69,2025-04-08 22:37:47,11,Refrigerated,"Reeves, Elliott and Thomas",2025-04-10 05:24:43,High,2025-04-03 05:24:43,4,11,7,Spring,1,1,14
2025-04-11 07:25:11,Toys,Car,Room-5,Row-F,14,633c0412,Shelf,Large,43.37,15,2025-04-11 14:33:21,15,None,Henderson-Webb,,Medium,2025-04-11 07:25:11,14,3,4,Spring,0,2,14
2025-03-26 11:03:37,Food,Rice,Room-5,Row-E,16,6cb2db20,Cold Storage,Small,0.6,54,2025-04-09 11:52:10,11,Refrigerated,Collins-Jones,2025-04-11 11:03:37,High,2025-03-26 11:03:37,40,0,3,Spring,1,0,7
2025-03-22 04:39:41,Furniture,Sofa,Room-3,Row-A,11,746e3f42,Cold Storage,Small,0.52,35,2025-04-09 06:22:40,12,None,"Ramirez, Hansen and Marshall",,Medium,2025-03-22 04:39:41,31,0,9,Spring,0,1,7
2025-03-18 23:26:38,Toys,Doll,Room-4,Row-F,7,f1b045f4,Shelf,Medium,8.24,41,2025-04-07 14:27:55,6,None,"Roberts, Flores and Rose",,Medium,2025-03-18 23:26:38,45,0,5,Spring,1,0,30
2025-03-21 04:54:05,Food,Bread,Room-1,Row-H,3,44d1463c,Bin,Medium,9.01,6,2025-04-12 04:37:07,8,Refrigerated,Brown LLC,2025-03-31 04:54:05,High,2025-03-21 04:54:05,24,0,5,Spring,0,3,30
2025-03-30 06:35:10,Toys,Lego,Room-5,Row-D,13,fd17a4e5,Shelf,Medium,9.9,82,2025-04-08 10:01:36,6,None,"Smith, Molina and Griffin",,Medium,2025-03-30 06:35:10,42,0,1,Spring,1,3,30
2025-04-11 14:01:21,Furniture,Sofa,Room-1,Row-B,17,623d9447,Cold Storage,Large,33.22,68,2025-04-10 23:26:57,5,None,Sheppard Inc,,Medium,2025-04-11 14:01:21,46,0,1,Spring,0,4,30
2025-03-16 19:35:05,Furniture,Cupboard,Room-3,Row-J,14,040c2ead,Pallet,Small,1.24,95,2025-04-07 17:35:36,15,None,"Smith, Bell and Mosley",,Medium,2025-03-16 19:35:05,7,2,4,Spring,1,4,30
2025-03-30 22:55:17,Toys,Blocks,Room-9,Row-E,6,85d63d8c,Shelf,Small,1.89,59,2025-04-08 11:58:12,5,None,Ford-Kramer,,Medium,2025-03-30 22:55:17,26,0,2,Spring,1,4,14
2025-04-03 04:57:33,Toys,Doll,Room-1,Row-D,19,52d2ce5f,Cold Storage,Medium,4.36,66,2025-04-08 02:57:09,11,None,"Lee, Jones and Nunez",,Medium,2025-04-03 04:57:33,9,19,11,Spring,0,3,14
2025-04-03 19:47:48,Toys,Doll,Room-7,Row-J,2,27c89281,Cold Storage,Large,45.41,27,2025-04-07 14:41:39,5,None,"Russo, Jackson and Simon",,Medium,2025-04-03 19:47:48,41,0,2,Spring,0,0,30
2025-03-17 00:48:47,Toys,Blocks,Room-6,Row-E,18,d84c93e2,Pallet,Large,30.49,66,2025-04-09 10:40:52,9,None,"Hughes, Stephens and Fitzgerald",,Medium,2025-03-17 00:48:47,0,19,11,Spring,0,2,7
2025-03-25 10:41:26,Electronics,Speaker,Room-3,Row-I,2,0c7a2671,Cold Storage,Small,0.97,38,2025-04-11 03:35:28,15,None,"Weaver, Woods and Johnson",,Low,2025-03-25 10:41:26,33,0,10,Spring,0,1,7
2025-04-08 17:58:17,Furniture,Cupboard,Room-5,Row-F,2,ebaab0d0,Bin,Small,1.97,82,2025-04-11 18:44:13,14,None,"Wood, Crawford and Knight",,Medium,2025-04-08 17:58:17,23,0,6,Spring,1,3,14
2025-03-19 07:10:31,Food,Apple,Room-1,Row-I,17,e490db5f,Bin,Small,1.83,58,2025-04-08 11:07:39,9,Refrigerated,Wright-Taylor,2025-03-25 07:10:31,Low,2025-03-19 07:10:31,44,0,11,Spring,1,3,14
2025-03-31 23:24:22,Electronics,Speaker,Room-8,Row-F,2,d8f4fa32,Shelf,Large,11.97,97,2025-04-09 08:43:57,8,None,Castillo and Sons,,High,2025-03-31 23:24:22,19,0,2,Spring,1,0,14
2025-04-04 15:35:41,Electronics,Tablet,Room-1,Row-I,1,89e21f95,Pallet,Large,11.03,61,2025-04-09 15:24:48,8,None,Moore-West,,High,2025-04-04 15:35:41,49,0,10,Spring,0,2,30
2025-04-10 19:41:44,Electronics,Smartphone,Room-7,Row-A,16,86f78885,Pallet,Medium,2.09,21,2025-04-09 19:11:14,15,None,Gross Ltd,,Medium,2025-04-10 19:41:44,10,12,11,Spring,1,2,14
2025-03-25 00:55:05,Electronics,TV,Room-7,Row-G,12,e8a250c2,Bin,Small,0.21,6,2025-04-07 22:48:11,9,None,Castillo-Kelly,,Medium,2025-03-25 00:55:05,24,0,7,Spring,1,4,30
2025-04-04 07:42:05,Furniture,Cupboard,Room-3,Row-J,5,80ff1824,Shelf,Large,13.16,89,2025-04-09 08:44:20,13,None,Murphy-Johnson,,Medium,2025-04-04 07:42:05,6,9,8,Spring,0,4,7
2025-04-01 23:49:19,Clothing,Jeans,Room-4,Row-F,4,d8779a31,Pallet,Medium,5.21,15,2025-04-10 16:19:33,11,None,Bell-Patrick,,Medium,2025-04-01 23:49:19,16,0,10,Spring,0,0,7
2025-03-27 08:54:44,Clothing,Shirt,Room-2,Row-I,18,e82aed03,Pallet,Large,27.96,96,2025-04-11 10:38:58,13,None,"Reese, Hamilton and Flores",,Medium,2025-03-27 08:54:44,9,7,11,Spring,0,0,7
2025-04-03 09:59:33,Furniture,Chair,Room-10,Row-A,10,a98a43e2,Cold Storage,Large,43.71,49,2025-04-10 00:53:37,14,None,Galloway and Sons,,Medium,2025-04-03 09:59:33,45,0,14,Spring,0,4,7
2025-04-09 13:49:29,Food,Rice,Room-4,Row-C,6,78df482f,Shelf,Medium,8.83,40,2025-04-10 23:44:09,9,Refrigerated,Marks-Lloyd,2025-05-02 13:49:29,High,2025-04-09 13:49:29,50,0,6,Spring,1,0,14
2025-03-28 14:11:52,Electronics,Tablet,Room-3,Row-I,9,79b3d69a,Pallet,Large,17.2,9,2025-04-09 21:08:35,5,None,"Frye, Mosley and Thomas",,Medium,2025-03-28 14:11:52,24,0,8,Spring,1,3,30
2025-03-17 17:54:57,Electronics,Speaker,Room-10,Row-H,1,523b75df,Cold Storage,Small,0.14,27,2025-04-09 06:21:51,15,None,"Gibbs, Edwards and Hull",,Low,2025-03-17 17:54:57,19,0,14,Spring,0,4,30
2025-04-07 17:03:55,Food,Rice,Room-10,Row-F,2,6ee774b3,Cold Storage,Small,1.39,97,2025-04-09 05:05:02,5,Refrigerated,"Nelson, Hudson and Freeman",2025-04-29 17:03:55,High,2025-04-07 17:03:55,19,0,9,Spring,1,2,7
2025-03-28 22:05:11,Clothing,T-Shirt,Room-7,Row-I,20,29a0b5bb,Shelf,Small,1.67,64,2025-04-12 02:19:04,15,None,"Lucero, Navarro and Wise",,Medium,2025-03-28 22:05:11,28,0,6,Spring,0,3,14
2025-03-23 20:08:14,Food,Eggs,Room-1,Row-J,2,405039fd,Pallet,Medium,3.34,42,2025-04-07 20:13:48,5,Refrigerated,Frank Inc,2025-03-28 20:08:14,Medium,2025-03-23 20:08:14,14,0,7,Spring,1,1,7
2025-03-14 11:00:39,Food,Milk,Room-9,Row-E,17,cf50b760,Cold Storage,Large,18.5,66,2025-04-11 00:26:54,10,Refrigerated,Melendez Inc,2025-04-11 11:00:39,Medium,2025-03-14 11:00:39,48,0,8,Spring,1,2,7
2025-03-22 11:15:19,Electronics,Smartphone,Room-3,Row-A,1,4cc712f5,Pallet,Medium,6.35,2,2025-04-08 13:06:47,9,None,"Goodman, Adams and Henderson",,High,2025-03-22 11:15:19,23,0,5,Spring,1,1,7
2025-03-17 22:55:26,Furniture,Bed,Room-9,Row-D,12,061d25d0,Pallet,Small,1.64,92,2025-04-07 20:58:21,10,None,"Flores, Cole and Mccarthy",,Medium,2025-03-17 22:55:26,9,10,9,Spring,1,1,14
2025-04-05 05:54:37,Furniture,Sofa,Room-8,Row-G,18,3e7cd4bf,Cold Storage,Small,1.79,42,2025-04-10 09:31:42,11,None,Walters-Pham,,Medium,2025-04-05 05:54:37,50,0,12,Spring,0,2,30
2025-03-30 13:52:10,Food,Eggs,Room-5,Row-I,16,0eccb83f,Shelf,Large,10.22,33,2025-04-07 19:39:43,5,Refrigerated,Marshall-Collins,2025-04-20 13:52:10,High,2025-03-30 13:52:10,17,5,6,Spring,1,3,14
2025-04-03 18:46:24,Furniture,Sofa,Room-5,Row-A,18,0177ccd0,Cold Storage,Large,19.21,98,2025-04-09 11:42:25,8,None,Smith-Armstrong,,Medium,2025-04-03 18:46:24,41,0,11,Spring,1,4,14
2025-03-24 00:14:18,Clothing,T-Shirt,Room-6,Row-I,14,72ba10bd,Shelf,Large,46.99,75,2025-04-10 12:52:58,8,None,Wheeler-Russell,,Medium,2025-03-24 00:14:18,2,8,13,Spring,1,0,7
2025-03-22 23:01:39,Electronics,Tablet,Room-9,Row-B,3,debfeebb,Pallet,Medium,4.88,90,2025-04-09 00:57:13,5,None,Thompson-Arellano,,Low,2025-03-22 23:01:39,27,0,12,Spring,1,2,14
2025-04-03 18:03:36,Food,Eggs,Room-8,Row-I,7,37a38fa3,Cold Storage,Large,10.54,40,2025-04-10 05:52:54,13,Refrigerated,Ball PLC,2025-04-24 18:03:36,Low,2025-04-03 18:03:36,20,0,12,Spring,1,1,7
2025-03-14 10:15:00,Clothing,Shirt,Room-6,Row-B,10,a7ada0c5,Shelf,Medium,7.41,40,2025-04-08 18:37:30,11,None,Thornton-Jones,,Medium,2025-03-14 10:15:00,19,0,14,Spring,1,2,7
2025-03-16 03:55:44,Electronics,Tablet,Room-5,Row-E,16,3738b6e4,Pallet,Large,22.86,18,2025-04-09 22:14:48,14,None,"Ferguson, Hayes and Collins",,High,2025-03-16 03:55:44,14,10,13,Spring,1,2,30
2025-04-04 20:38:14,Toys,Doll,Room-7,Row-B,8,2e23c468,Bin,Medium,7.55,20,2025-04-08 01:42:44,13,None,"Mahoney, Johnson and Gomez",,Medium,2025-04-04 20:38:14,32,0,6,Spring,1,1,14
2025-03-31 18:20:51,Toys,Puzzle,Room-4,Row-A,6,73b47f75,Shelf,Large,16.91,97,2025-04-10 04:40:00,15,None,"Keller, Barrett and Miller",,Medium,2025-03-31 18:20:51,45,0,4,Spring,1,0,30
2025-04-09 00:59:57,Food,Bread,Room-9,Row-B,9,d15c855e,Bin,Medium,5.77,40,2025-04-09 13:00:37,13,Refrigerated,Fisher Inc,2025-04-20 00:59:57,High,2025-04-09 00:59:57,10,8,13,Spring,1,3,14
2025-04-05 08:00:13,Toys,Blocks,Room-6,Row-C,5,5eee5138,Pallet,Small,0.34,45,2025-04-10 19:40:14,5,None,Wells-Scott,,Medium,2025-04-05 08:00:13,5,7,13,Spring,1,4,30
2025-03-20 11:03:48,Furniture,Table,Room-8,Row-J,13,fe49ee15,Pallet,Medium,8.02,62,2025-04-10 02:07:27,15,None,"Martinez, Heath and Turner",,Medium,2025-03-20 11:03:48,0,13,12,Spring,0,2,30
2025-03-18 21:36:36,Toys,Lego,Room-6,Row-J,16,fe9958a1,Bin,Medium,4.75,52,2025-04-11 06:53:52,9,None,"Thomas, Barrett and Estrada",,Medium,2025-03-18 21:36:36,33,0,11,Spring,0,4,14
2025-04-05 21:05:24,Clothing,Jacket,Room-7,Row-J,9,bba59674,Shelf,Medium,2.78,80,2025-04-10 18:43:56,11,None,"Green, Stanley and Parker",,Medium,2025-04-05 21:05:24,3,11,11,Spring,0,1,7
2025-03-22 05:57:57,Toys,Blocks,Room-6,Row-F,8,09c9e1c9,Bin,Medium,4.55,93,2025-04-07 16:50:13,13,None,Nguyen-Cooke,,Medium,2025-03-22 05:57:57,22,0,1,Spring,0,4,30
2025-03-31 00:56:30,Food,Eggs,Room-9,Row-H,18,dae49697,Cold Storage,Large,35.4,37,2025-04-12 10:16:56,12,Refrigerated,Fisher-Benitez,2025-04-11 00:56:30,Low,2025-03-31 00:56:30,8,19,14,Spring,1,1,30
2025-04-10 11:11:01,Food,Milk,Room-6,Row-I,19,d786324e,Shelf,Large,30.6,19,2025-04-11 05:43:55,12,Refrigerated,Schwartz-Brown,2025-04-24 11:11:01,Medium,2025-04-10 11:11:01,11,7,10,Spring,1,4,30
2025-03-28 09:06:07,Furniture,Table,Room-1,Row-J,8,f4ec5e2a,Bin,Small,1.87,18,2025-04-11 20:24:00,7,None,"Mcfarland, Potter and Walker",,Medium,2025-03-28 09:06:07,5,5,2,Spring,0,4,14
2025-03-21 00:14:20,Food,Milk,Room-2,Row-E,5,2c829357,Pallet,Large,21.73,57,2025-04-10 20:50:37,15,Refrigerated,Brown Inc,2025-03-27 00:14:20,Low,2025-03-21 00:14:20,21,0,2,Spring,0,2,14
2025-03-18 05:30:38,Furniture,Cupboard,Room-5,Row-A,17,577aed45,Cold Storage,Large,18.11,86,2025-04-11 15:32:59,10,None,Stokes-Robinson,,Medium,2025-03-18 05:30:38,3,15,13,Spring,0,3,30
